gene_id	coeff_KF_JAX	stderr_coef	proberr_coef
AL118511.1	NA	NA	NA
AL118511.2	NA	NA	NA
AL118516.1	NA	NA	NA
AL118520.1	NA	NA	NA
AL118522.1	NA	NA	NA
AL118522.2	NA	NA	NA
AL118523.1	NA	NA	NA
AL118556.1	NA	NA	NA
AL118556.2	NA	NA	NA
AL118557.1	NA	NA	NA
AL118558.1	NA	NA	NA
AL118558.2	NA	NA	NA
AL118558.3	NA	NA	NA
AL118558.4	NA	NA	NA
AL121574.1	NA	NA	NA
AL121576.1	NA	NA	NA
AL121578.1	NA	NA	NA
AL121578.2	NA	NA	NA
AL121578.3	NA	NA	NA
AL121579.1	NA	NA	NA
AL121579.2	NA	NA	NA
AL121580.1	NA	NA	NA
AL121583.1	NA	NA	NA
AL121584.1	NA	NA	NA
AL121590.1	NA	NA	NA
AL121594.1	NA	NA	NA
AL121594.2	NA	NA	NA
AL121594.3	NA	NA	NA
AL121594.4	NA	NA	NA
AL121594.5	NA	NA	NA
AL121594.6	NA	NA	NA
AL121601.1	NA	NA	NA
AL121601.2	NA	NA	NA
AL121603.1	NA	NA	NA
AL121603.2	NA	NA	NA
AL121612.1	NA	NA	NA
AL121612.2	NA	NA	NA
AL121652.1	NA	NA	NA
AL121655.1	NA	NA	NA
AL121656.1	NA	NA	NA
AL121657.1	NA	NA	NA
AL121658.1	NA	NA	NA
AL121672.1	NA	NA	NA
AL121672.2	NA	NA	NA
AL121672.3	NA	NA	NA
AL121694.1	NA	NA	NA
AL121718.1	NA	NA	NA
AL121721.1	NA	NA	NA
AL121722.1	NA	NA	NA
AL121723.1	NA	NA	NA
AL121748.1	NA	NA	NA
AL121748.2	NA	NA	NA
AL121749.1	NA	NA	NA
AL121753.1	NA	NA	NA
AL121753.2	NA	NA	NA
AL121757.1	NA	NA	NA
AL121757.2	NA	NA	NA
AL121758.1	NA	NA	NA
AL121759.1	NA	NA	NA
AL121759.2	NA	NA	NA
AL121760.1	NA	NA	NA
AL121761.1	NA	NA	NA
AL121761.2	NA	NA	NA
AL121766.1	NA	NA	NA
AL121768.1	NA	NA	NA
AL121769.1	NA	NA	NA
AL121772.1	NA	NA	NA
AL121772.2	NA	NA	NA
AL121772.3	NA	NA	NA
AL121776.1	NA	NA	NA
AL121781.1	NA	NA	NA
AL121782.1	NA	NA	NA
AL121785.1	NA	NA	NA
AL121787.1	NA	NA	NA
AL121790.1	NA	NA	NA
AL121790.2	NA	NA	NA
AL121796.1	NA	NA	NA
AL121809.1	NA	NA	NA
AL121809.2	NA	NA	NA
AL121820.1	NA	NA	NA
AL121820.2	NA	NA	NA
AL121821.1	NA	NA	NA
AL121821.2	NA	NA	NA
AL121823.1	NA	NA	NA
AL121827.1	NA	NA	NA
AL121829.1	NA	NA	NA
AL121829.2	NA	NA	NA
AL121830.1	NA	NA	NA
AL121832.1	NA	NA	NA
AL121832.2	NA	NA	NA
AL121832.3	NA	NA	NA
AL121834.1	NA	NA	NA
AL121835.1	NA	NA	NA
AL121835.2	NA	NA	NA
AL121839.1	NA	NA	NA
AL121839.2	NA	NA	NA
AL121845.1	NA	NA	NA
AL121845.2	NA	NA	NA
AL121845.3	NA	NA	NA
AL121845.4	NA	NA	NA
AL121852.1	NA	NA	NA
AL121871.1	NA	NA	NA
AL121872.1	NA	NA	NA
AL121873.1	NA	NA	NA
AL121877.1	NA	NA	NA
AL121878.1	NA	NA	NA
AL121882.1	NA	NA	NA
AL121885.1	NA	NA	NA
AL121885.2	NA	NA	NA
AL121885.3	NA	NA	NA
AL121886.1	NA	NA	NA
AL121890.1	NA	NA	NA
AL121890.2	NA	NA	NA
AL121890.3	NA	NA	NA
AL121890.4	NA	NA	NA
AL121890.5	NA	NA	NA
AL121892.1	NA	NA	NA
AL121894.1	NA	NA	NA
AL121894.2	NA	NA	NA
AL121895.1	NA	NA	NA
AL121895.2	NA	NA	NA
AL121899.1	NA	NA	NA
AL121900.1	NA	NA	NA
AL121901.1	NA	NA	NA
AL121902.1	NA	NA	NA
AL121904.1	NA	NA	NA
AL121906.1	NA	NA	NA
AL121906.2	NA	NA	NA
AL121908.1	NA	NA	NA
AL121910.1	NA	NA	NA
AL121912.1	NA	NA	NA
AL121914.1	NA	NA	NA
AL121916.1	NA	NA	NA
AL121917.1	NA	NA	NA
AL121917.2	NA	NA	NA
AL121928.1	NA	NA	NA
AL121929.1	NA	NA	NA
AL121929.2	NA	NA	NA
AL121932.1	NA	NA	NA
AL121936.1	NA	NA	NA
AL121936.2	NA	NA	NA
AL121944.1	NA	NA	NA
AL121949.1	NA	NA	NA
AL121949.2	NA	NA	NA
AL121949.3	NA	NA	NA
AL121950.1	NA	NA	NA
AL121952.1	NA	NA	NA
AL121955.1	NA	NA	NA
AL121956.1	NA	NA	NA
AL121956.4	NA	NA	NA
AL121956.5	NA	NA	NA
AL121957.1	NA	NA	NA
AL121970.1	NA	NA	NA
AL121972.1	NA	NA	NA
AL121972.2	NA	NA	NA
AL121974.1	NA	NA	NA
AL121977.1	NA	NA	NA
AL121978.1	NA	NA	NA
AL121983.1	NA	NA	NA
AL121983.2	NA	NA	NA
AL121985.1	NA	NA	NA
AL121985.2	NA	NA	NA
AL121985.3	NA	NA	NA
AL121987.1	NA	NA	NA
AL121987.2	NA	NA	NA
AL121988.1	NA	NA	NA
AL121989.1	NA	NA	NA
AL121990.1	NA	NA	NA
AL121992.1	NA	NA	NA
AL121992.2	NA	NA	NA
AL121992.3	NA	NA	NA
AL121994.1	NA	NA	NA
AL121999.1	NA	NA	NA
AL122001.1	NA	NA	NA
AL122003.1	NA	NA	NA
AL122008.1	NA	NA	NA
AL122008.2	NA	NA	NA
AL122008.3	NA	NA	NA
AL122008.4	NA	NA	NA
AL122010.1	NA	NA	NA
AL122013.1	NA	NA	NA
AL122016.1	NA	NA	NA
AL122017.1	NA	NA	NA
AL122018.1	NA	NA	NA
AL122019.1	NA	NA	NA
AL122020.1	NA	NA	NA
AL122023.1	NA	NA	NA
AL122034.1	NA	NA	NA
AL122035.1	NA	NA	NA
AL122035.2	NA	NA	NA
AL122058.1	NA	NA	NA
AL122125.1	NA	NA	NA
AL122126.1	NA	NA	NA
AL122127.1	NA	NA	NA
AL132639.1	NA	NA	NA
AL132639.2	NA	NA	NA
AL132639.3	NA	NA	NA
AL132640.1	NA	NA	NA
AL132640.2	NA	NA	NA
AL132640.3	NA	NA	NA
AL132642.1	NA	NA	NA
AL132642.2	NA	NA	NA
AL132655.1	NA	NA	NA
AL132655.2	NA	NA	NA
AL132655.3	NA	NA	NA
AL132656.1	NA	NA	NA
AL132656.2	NA	NA	NA
AL132656.3	NA	NA	NA
AL132656.4	NA	NA	NA
AL132657.1	NA	NA	NA
AL132657.2	NA	NA	NA
AL132671.1	NA	NA	NA
AL132671.2	NA	NA	NA
AL132708.1	NA	NA	NA
AL132709.1	NA	NA	NA
AL132711.1	NA	NA	NA
AL132712.1	NA	NA	NA
AL132712.2	NA	NA	NA
AL132719.1	NA	NA	NA
AL132765.1	NA	NA	NA
AL132765.2	NA	NA	NA
AL132777.1	NA	NA	NA
AL132780.1	NA	NA	NA
AL132780.2	NA	NA	NA
AL132780.3	NA	NA	NA
AL132780.4	NA	NA	NA
AL132780.5	NA	NA	NA
AL132796.1	NA	NA	NA
AL132796.2	NA	NA	NA
AL132796.3	NA	NA	NA
AL132800.1	NA	NA	NA
AL132801.1	NA	NA	NA
AL132819.1	NA	NA	NA
AL132821.1	NA	NA	NA
AL132822.1	NA	NA	NA
AL132838.1	NA	NA	NA
AL132838.2	NA	NA	NA
AL132855.1	NA	NA	NA
AL132857.1	NA	NA	NA
AL132857.2	NA	NA	NA
AL132875.1	NA	NA	NA
AL132875.2	NA	NA	NA
AL132989.1	NA	NA	NA
AL132994.1	NA	NA	NA
AL132994.2	NA	NA	NA
AL132996.1	NA	NA	NA
AL133153.1	NA	NA	NA
AL133153.2	NA	NA	NA
AL133162.1	NA	NA	NA
AL133163.1	NA	NA	NA
AL133163.2	NA	NA	NA
AL133163.3	NA	NA	NA
AL133166.1	NA	NA	NA
AL133167.1	NA	NA	NA
AL133173.1	NA	NA	NA
AL133173.2	NA	NA	NA
AL133215.1	NA	NA	NA
AL133215.2	NA	NA	NA
AL133215.3	NA	NA	NA
AL133216.1	NA	NA	NA
AL133216.2	NA	NA	NA
AL133217.1	NA	NA	NA
AL133227.1	NA	NA	NA
AL133230.1	NA	NA	NA
AL133232.1	NA	NA	NA
AL133240.1	NA	NA	NA
AL133241.1	NA	NA	NA
AL133243.1	NA	NA	NA
AL133243.2	NA	NA	NA
AL133243.3	NA	NA	NA
AL133243.4	NA	NA	NA
AL133244.1	NA	NA	NA
AL133245.1	NA	NA	NA
AL133247.1	NA	NA	NA
AL133247.2	NA	NA	NA
AL133255.1	NA	NA	NA
AL133260.1	NA	NA	NA
AL133260.2	NA	NA	NA
AL133264.1	NA	NA	NA
AL133264.2	NA	NA	NA
AL133267.1	NA	NA	NA
AL133268.1	NA	NA	NA
AL133268.2	NA	NA	NA
AL133268.3	NA	NA	NA
AL133268.4	NA	NA	NA
AL133270.1	NA	NA	NA
AL133271.1	NA	NA	NA
AL133279.1	NA	NA	NA
AL133279.2	NA	NA	NA
AL133279.3	NA	NA	NA
AL133284.1	NA	NA	NA
AL133297.1	NA	NA	NA
AL133297.2	NA	NA	NA
AL133299.1	NA	NA	NA
AL133304.1	NA	NA	NA
AL133304.2	NA	NA	NA
AL133304.3	NA	NA	NA
AL133319.1	NA	NA	NA
AL133320.1	NA	NA	NA
AL133325.1	NA	NA	NA
AL133325.2	NA	NA	NA
AL133325.3	NA	NA	NA
AL133329.1	NA	NA	NA
AL133330.1	NA	NA	NA
AL133330.2	NA	NA	NA
AL133338.1	NA	NA	NA
AL133338.2	NA	NA	NA
AL133342.1	NA	NA	NA
AL133343.1	NA	NA	NA
AL133343.2	NA	NA	NA
AL133343.3	NA	NA	NA
AL133346.1	NA	NA	NA
AL133351.1	NA	NA	NA
AL133351.2	NA	NA	NA
AL133351.3	NA	NA	NA
AL133351.4	NA	NA	NA
AL133351.5	NA	NA	NA
AL133352.1	NA	NA	NA
AL133353.1	NA	NA	NA
AL133355.1	NA	NA	NA
AL133367.1	NA	NA	NA
AL133368.1	NA	NA	NA
AL133368.2	NA	NA	NA
AL133370.1	NA	NA	NA
AL133370.2	NA	NA	NA
AL133371.1	NA	NA	NA
AL133371.2	NA	NA	NA
AL133371.3	NA	NA	NA
AL133372.1	NA	NA	NA
AL133372.2	NA	NA	NA
AL133372.3	NA	NA	NA
AL133373.1	NA	NA	NA
AL133373.2	NA	NA	NA
AL133375.1	NA	NA	NA
AL133380.1	NA	NA	NA
AL133383.1	NA	NA	NA
AL133383.2	NA	NA	NA
AL133384.1	NA	NA	NA
AL133384.2	NA	NA	NA
AL133387.1	NA	NA	NA
AL133387.2	NA	NA	NA
AL133387.3	NA	NA	NA
AL133388.1	NA	NA	NA
AL133393.1	NA	NA	NA
AL133396.1	NA	NA	NA
AL133396.2	NA	NA	NA
AL133399.1	NA	NA	NA
AL133406.1	NA	NA	NA
AL133406.2	NA	NA	NA
AL133406.3	NA	NA	NA
AL133410.1	NA	NA	NA
AL133410.2	NA	NA	NA
AL133412.1	NA	NA	NA
AL133415.1	NA	NA	NA
AL133417.1	NA	NA	NA
AL133419.1	NA	NA	NA
AL133445.1	NA	NA	NA
AL133445.2	NA	NA	NA
AL133453.1	NA	NA	NA
AL133456.1	NA	NA	NA
AL133457.1	NA	NA	NA
AL133461.1	NA	NA	NA
AL133464.1	NA	NA	NA
AL133465.1	NA	NA	NA
AL133466.1	NA	NA	NA
AL133467.1	NA	NA	NA
AL133467.2	NA	NA	NA
AL133467.3	NA	NA	NA
AL133467.4	NA	NA	NA
AL133475.1	NA	NA	NA
AL133477.1	NA	NA	NA
AL133480.1	NA	NA	NA
AL133480.2	NA	NA	NA
AL133481.1	NA	NA	NA
AL133481.2	NA	NA	NA
AL133481.3	NA	NA	NA
AL133482.1	NA	NA	NA
AL133485.1	NA	NA	NA
AL133492.1	NA	NA	NA
AL133499.1	NA	NA	NA
AL133507.1	NA	NA	NA
AL133516.1	NA	NA	NA
AL133517.1	NA	NA	NA
AL133520.1	NA	NA	NA
AL133523.1	NA	NA	NA
AL133547.1	NA	NA	NA
AL133551.1	NA	NA	NA
AL133553.1	NA	NA	NA
AL135744.1	NA	NA	NA
AL135746.1	NA	NA	NA
AL135752.1	NA	NA	NA
AL135785.1	NA	NA	NA
AL135786.1	NA	NA	NA
AL135786.2	NA	NA	NA
AL135787.1	NA	NA	NA
AL135790.1	NA	NA	NA
AL135790.2	NA	NA	NA
AL135791.1	NA	NA	NA
AL135818.1	NA	NA	NA
AL135818.2	NA	NA	NA
AL135838.1	NA	NA	NA
AL135901.1	NA	NA	NA
AL135902.1	NA	NA	NA
AL135903.1	NA	NA	NA
AL135905.1	NA	NA	NA
AL135905.2	NA	NA	NA
AL135908.1	NA	NA	NA
AL135923.1	NA	NA	NA
AL135923.2	NA	NA	NA
AL135924.1	NA	NA	NA
AL135924.2	NA	NA	NA
AL135925.1	NA	NA	NA
AL135929.1	NA	NA	NA
AL135929.2	NA	NA	NA
AL135933.1	NA	NA	NA
AL135934.1	NA	NA	NA
AL135936.1	NA	NA	NA
AL135937.1	NA	NA	NA
AL135938.1	NA	NA	NA
AL135960.1	NA	NA	NA
AL135978.1	NA	NA	NA
AL135999.1	NA	NA	NA
AL135999.2	NA	NA	NA
AL135999.3	NA	NA	NA
AL136018.1	NA	NA	NA
AL136038.1	NA	NA	NA
AL136038.2	NA	NA	NA
AL136038.3	NA	NA	NA
AL136038.4	NA	NA	NA
AL136038.5	NA	NA	NA
AL136040.1	NA	NA	NA
AL136040.2	NA	NA	NA
AL136084.1	NA	NA	NA
AL136084.2	NA	NA	NA
AL136084.3	NA	NA	NA
AL136087.1	NA	NA	NA
AL136088.1	NA	NA	NA
AL136090.1	NA	NA	NA
AL136097.1	NA	NA	NA
AL136097.2	NA	NA	NA
AL136097.3	NA	NA	NA
AL136099.1	NA	NA	NA
AL136100.1	NA	NA	NA
AL136115.1	NA	NA	NA
AL136115.2	NA	NA	NA
AL136115.3	NA	NA	NA
AL136116.1	NA	NA	NA
AL136116.2	NA	NA	NA
AL136116.3	NA	NA	NA
AL136126.1	NA	NA	NA
AL136131.1	NA	NA	NA
AL136131.2	NA	NA	NA
AL136131.3	NA	NA	NA
AL136133.1	NA	NA	NA
AL136139.1	NA	NA	NA
AL136140.1	NA	NA	NA
AL136140.2	NA	NA	NA
AL136141.1	NA	NA	NA
AL136146.1	NA	NA	NA
AL136146.2	NA	NA	NA
AL136162.1	NA	NA	NA
AL136164.1	NA	NA	NA
AL136164.2	NA	NA	NA
AL136164.3	NA	NA	NA
AL136164.4	NA	NA	NA
AL136172.1	NA	NA	NA
AL136181.1	NA	NA	NA
AL136221.1	NA	NA	NA
AL136226.1	NA	NA	NA
AL136228.1	NA	NA	NA
AL136231.1	NA	NA	NA
AL136234.1	NA	NA	NA
AL136295.1	NA	NA	NA
AL136295.2	NA	NA	NA
AL136295.3	NA	NA	NA
AL136295.4	NA	NA	NA
AL136295.5	NA	NA	NA
AL136295.6	NA	NA	NA
AL136295.7	NA	NA	NA
AL136298.1	NA	NA	NA
AL136298.2	NA	NA	NA
AL136298.3	NA	NA	NA
AL136301.1	NA	NA	NA
AL136304.1	NA	NA	NA
AL136307.1	NA	NA	NA
AL136309.1	NA	NA	NA
AL136309.2	NA	NA	NA
AL136309.3	NA	NA	NA
AL136309.4	NA	NA	NA
AL136310.1	NA	NA	NA
AL136311.1	NA	NA	NA
AL136313.1	NA	NA	NA
AL136317.1	NA	NA	NA
AL136317.2	NA	NA	NA
AL136317.3	NA	NA	NA
AL136320.1	NA	NA	NA
AL136322.1	NA	NA	NA
AL136359.1	NA	NA	NA
AL136360.1	NA	NA	NA
AL136360.2	NA	NA	NA
AL136361.1	NA	NA	NA
AL136363.1	NA	NA	NA
AL136363.2	NA	NA	NA
AL136366.1	NA	NA	NA
AL136368.1	NA	NA	NA
AL136369.1	NA	NA	NA
AL136369.2	NA	NA	NA
AL136370.1	NA	NA	NA
AL136372.1	NA	NA	NA
AL136373.1	NA	NA	NA
AL136376.1	NA	NA	NA
AL136379.1	NA	NA	NA
AL136380.1	NA	NA	NA
AL136380.2	NA	NA	NA
AL136418.1	NA	NA	NA
AL136439.1	NA	NA	NA
AL136452.1	NA	NA	NA
AL136454.1	NA	NA	NA
AL136455.1	NA	NA	NA
AL136460.1	NA	NA	NA
AL136501.1	NA	NA	NA
AL136520.1	NA	NA	NA
AL136526.1	NA	NA	NA
AL136528.1	NA	NA	NA
AL136528.2	NA	NA	NA
AL136529.1	NA	NA	NA
AL136531.1	NA	NA	NA
AL136531.2	NA	NA	NA
AL136531.3	NA	NA	NA
AL136537.1	NA	NA	NA
AL136537.2	NA	NA	NA
AL136964.1	NA	NA	NA
AL136967.1	NA	NA	NA
AL136967.2	NA	NA	NA
AL136968.1	NA	NA	NA
AL136968.2	NA	NA	NA
AL136972.1	NA	NA	NA
AL136979.1	NA	NA	NA
AL136980.1	NA	NA	NA
AL136981.1	NA	NA	NA
AL136981.2	NA	NA	NA
AL136982.1	NA	NA	NA
AL136982.2	NA	NA	NA
AL136982.3	NA	NA	NA
AL136982.4	NA	NA	NA
AL136982.5	NA	NA	NA
AL136982.6	NA	NA	NA
AL136982.7	NA	NA	NA
AL136984.1	NA	NA	NA
AL136985.1	NA	NA	NA
AL136985.2	NA	NA	NA
AL136985.3	NA	NA	NA
AL136987.1	NA	NA	NA
AL136987.2	NA	NA	NA
AL136988.1	NA	NA	NA
AL136988.2	NA	NA	NA
AL137000.1	NA	NA	NA
AL137001.1	NA	NA	NA
AL137002.1	NA	NA	NA
AL137002.2	NA	NA	NA
AL137003.1	NA	NA	NA
AL137003.2	NA	NA	NA
AL137005.1	NA	NA	NA
AL137013.1	NA	NA	NA
AL137014.1	NA	NA	NA
AL137022.1	NA	NA	NA
AL137024.1	NA	NA	NA
AL137025.1	NA	NA	NA
AL137026.1	NA	NA	NA
AL137026.2	NA	NA	NA
AL137027.1	NA	NA	NA
AL137028.1	NA	NA	NA
AL137028.2	NA	NA	NA
AL137058.1	NA	NA	NA
AL137058.2	NA	NA	NA
AL137058.3	NA	NA	NA
AL137060.1	NA	NA	NA
AL137067.1	NA	NA	NA
AL137067.2	NA	NA	NA
AL137071.1	NA	NA	NA
AL137072.1	NA	NA	NA
AL137074.1	NA	NA	NA
AL137076.1	NA	NA	NA
AL137077.1	NA	NA	NA
AL137077.2	NA	NA	NA
AL137078.1	NA	NA	NA
AL137078.2	NA	NA	NA
AL137100.1	NA	NA	NA
AL137100.2	NA	NA	NA
AL137127.1	NA	NA	NA
AL137129.1	NA	NA	NA
AL137141.1	NA	NA	NA
AL137145.1	NA	NA	NA
AL137145.2	NA	NA	NA
AL137159.1	NA	NA	NA
AL137161.1	NA	NA	NA
AL137186.1	NA	NA	NA
AL137186.2	NA	NA	NA
AL137190.1	NA	NA	NA
AL137191.1	NA	NA	NA
AL137220.1	NA	NA	NA
AL137222.1	NA	NA	NA
AL137224.1	NA	NA	NA
AL137230.1	NA	NA	NA
AL137230.2	NA	NA	NA
AL137244.1	NA	NA	NA
AL137246.1	NA	NA	NA
AL137246.2	NA	NA	NA
AL137247.1	NA	NA	NA
AL137779.1	NA	NA	NA
AL137779.2	NA	NA	NA
AL137779.3	NA	NA	NA
AL137782.1	NA	NA	NA
AL137783.1	NA	NA	NA
AL137784.1	NA	NA	NA
AL137784.2	NA	NA	NA
AL137784.3	NA	NA	NA
AL137785.1	NA	NA	NA
AL137786.1	NA	NA	NA
AL137789.1	NA	NA	NA
AL137790.1	NA	NA	NA
AL137792.1	NA	NA	NA
AL137792.2	NA	NA	NA
AL137793.1	NA	NA	NA
AL137793.2	NA	NA	NA
AL137796.1	NA	NA	NA
AL137798.1	NA	NA	NA
AL137798.2	NA	NA	NA
AL137798.3	NA	NA	NA
AL137802.1	NA	NA	NA
AL137802.2	NA	NA	NA
AL137804.1	NA	NA	NA
AL137843.1	NA	NA	NA
AL137845.1	NA	NA	NA
AL137845.2	NA	NA	NA
AL137847.1	NA	NA	NA
AL137847.2	NA	NA	NA
AL137847.3	NA	NA	NA
AL137849.1	NA	NA	NA
AL137856.1	NA	NA	NA
AL137918.1	NA	NA	NA
AL138478.1	NA	NA	NA
AL138479.1	NA	NA	NA
AL138686.1	NA	NA	NA
AL138688.1	NA	NA	NA
AL138688.2	NA	NA	NA
AL138689.1	NA	NA	NA
AL138690.1	NA	NA	NA
AL138693.1	NA	NA	NA
AL138694.1	NA	NA	NA
AL138709.1	NA	NA	NA
AL138713.1	NA	NA	NA
AL138720.1	NA	NA	NA
AL138721.1	NA	NA	NA
AL138724.1	NA	NA	NA
AL138725.1	NA	NA	NA
AL138726.1	NA	NA	NA
AL138729.1	NA	NA	NA
AL138731.1	NA	NA	NA
AL138733.1	NA	NA	NA
AL138733.2	NA	NA	NA
AL138737.1	NA	NA	NA
AL138749.1	NA	NA	NA
AL138752.1	NA	NA	NA
AL138752.2	NA	NA	NA
AL138756.1	NA	NA	NA
AL138759.1	NA	NA	NA
AL138760.1	NA	NA	NA
AL138762.1	NA	NA	NA
AL138767.1	NA	NA	NA
AL138767.2	NA	NA	NA
AL138767.3	NA	NA	NA
AL138775.1	NA	NA	NA
AL138781.1	NA	NA	NA
AL138781.2	NA	NA	NA
AL138785.1	NA	NA	NA
AL138787.1	NA	NA	NA
AL138787.2	NA	NA	NA
AL138789.1	NA	NA	NA
AL138799.1	NA	NA	NA
AL138799.2	NA	NA	NA
AL138799.3	NA	NA	NA
AL138799.4	NA	NA	NA
AL138807.1	NA	NA	NA
AL138808.1	NA	NA	NA
AL138812.1	NA	NA	NA
AL138820.1	NA	NA	NA
AL138825.1	NA	NA	NA
AL138826.1	NA	NA	NA
AL138827.1	NA	NA	NA
AL138828.1	NA	NA	NA
AL138828.2	NA	NA	NA
AL138830.1	NA	NA	NA
AL138830.2	NA	NA	NA
AL138831.1	NA	NA	NA
AL138831.2	NA	NA	NA
AL138831.3	NA	NA	NA
AL138847.1	NA	NA	NA
AL138847.2	NA	NA	NA
AL138878.1	NA	NA	NA
AL138878.2	NA	NA	NA
AL138880.1	NA	NA	NA
AL138880.2	NA	NA	NA
AL138881.1	NA	NA	NA
AL138885.1	NA	NA	NA
AL138885.2	NA	NA	NA
AL138889.1	NA	NA	NA
AL138889.2	NA	NA	NA
AL138895.1	NA	NA	NA
AL138895.2	NA	NA	NA
AL138899.1	NA	NA	NA
AL138899.2	NA	NA	NA
AL138900.1	NA	NA	NA
AL138900.2	NA	NA	NA
AL138900.3	NA	NA	NA
AL138902.1	NA	NA	NA
AL138916.1	NA	NA	NA
AL138916.2	NA	NA	NA
AL138918.1	NA	NA	NA
AL138921.1	NA	NA	NA
AL138921.2	NA	NA	NA
AL138921.3	NA	NA	NA
AL138924.1	NA	NA	NA
AL138930.1	NA	NA	NA
AL138955.1	NA	NA	NA
AL138957.1	NA	NA	NA
AL138960.1	NA	NA	NA
AL138960.2	NA	NA	NA
AL138962.1	NA	NA	NA
AL138963.1	NA	NA	NA
AL138963.2	NA	NA	NA
AL138963.3	NA	NA	NA
AL138966.1	NA	NA	NA
AL138966.2	NA	NA	NA
AL138974.1	NA	NA	NA
AL138976.1	NA	NA	NA
AL138976.2	NA	NA	NA
AL138995.1	NA	NA	NA
AL138999.1	NA	NA	NA
AL139002.1	NA	NA	NA
AL139005.1	NA	NA	NA
AL139008.1	NA	NA	NA
AL139008.2	NA	NA	NA
AL139010.1	NA	NA	NA
AL139011.1	NA	NA	NA
AL139011.2	NA	NA	NA
AL139020.1	NA	NA	NA
AL139021.1	NA	NA	NA
AL139021.2	NA	NA	NA
AL139022.1	NA	NA	NA
AL139022.2	NA	NA	NA
AL139023.1	NA	NA	NA
AL139035.1	NA	NA	NA
AL139039.1	NA	NA	NA
AL139039.2	NA	NA	NA
AL139039.3	NA	NA	NA
AL139041.1	NA	NA	NA
AL139042.1	NA	NA	NA
AL139081.1	NA	NA	NA
AL139082.1	NA	NA	NA
AL139089.1	NA	NA	NA
AL139093.1	NA	NA	NA
AL139094.1	NA	NA	NA
AL139095.1	NA	NA	NA
AL139095.2	NA	NA	NA
AL139095.3	NA	NA	NA
AL139095.4	NA	NA	NA
AL139098.1	NA	NA	NA
AL139098.2	NA	NA	NA
AL139099.1	NA	NA	NA
AL139099.2	NA	NA	NA
AL139099.3	NA	NA	NA
AL139099.4	NA	NA	NA
AL139099.5	NA	NA	NA
AL139100.1	NA	NA	NA
AL139109.1	NA	NA	NA
AL139118.1	NA	NA	NA
AL139120.1	NA	NA	NA
AL139121.1	NA	NA	NA
AL139123.1	NA	NA	NA
AL139124.1	NA	NA	NA
AL139125.1	NA	NA	NA
AL139125.2	NA	NA	NA
AL139128.1	NA	NA	NA
AL139130.1	NA	NA	NA
AL139132.1	NA	NA	NA
AL139135.1	NA	NA	NA
AL139135.2	NA	NA	NA
AL139142.1	NA	NA	NA
AL139147.1	NA	NA	NA
AL139148.1	NA	NA	NA
AL139156.1	NA	NA	NA
AL139156.2	NA	NA	NA
AL139156.3	NA	NA	NA
AL139158.1	NA	NA	NA
AL139158.2	NA	NA	NA
AL139158.3	NA	NA	NA
AL139161.1	NA	NA	NA
AL139161.2	NA	NA	NA
AL139174.1	NA	NA	NA
AL139184.1	NA	NA	NA
AL139193.1	NA	NA	NA
AL139193.2	NA	NA	NA
AL139220.1	NA	NA	NA
AL139220.2	NA	NA	NA
AL139230.1	NA	NA	NA
AL139231.1	NA	NA	NA
AL139237.1	NA	NA	NA
AL139237.2	NA	NA	NA
AL139240.1	NA	NA	NA
AL139241.1	NA	NA	NA
AL139246.1	NA	NA	NA
AL139246.2	NA	NA	NA
AL139246.3	NA	NA	NA
AL139246.4	NA	NA	NA
AL139246.5	NA	NA	NA
AL139247.1	NA	NA	NA
AL139254.1	NA	NA	NA
AL139254.2	NA	NA	NA
AL139254.3	NA	NA	NA
AL139260.1	NA	NA	NA
AL139260.2	NA	NA	NA
AL139260.3	NA	NA	NA
AL139274.1	NA	NA	NA
AL139274.2	NA	NA	NA
AL139275.1	NA	NA	NA
AL139275.2	NA	NA	NA
AL139276.1	NA	NA	NA
AL139280.1	NA	NA	NA
AL139281.1	NA	NA	NA
AL139286.1	NA	NA	NA
AL139286.2	NA	NA	NA
AL139287.1	NA	NA	NA
AL139288.1	NA	NA	NA
AL139289.1	NA	NA	NA
AL139289.2	NA	NA	NA
AL139294.1	NA	NA	NA
AL139300.1	NA	NA	NA
AL139300.2	NA	NA	NA
AL139316.1	NA	NA	NA
AL139317.1	NA	NA	NA
AL139317.2	NA	NA	NA
AL139317.3	NA	NA	NA
AL139317.4	NA	NA	NA
AL139327.1	NA	NA	NA
AL139327.2	NA	NA	NA
AL139327.3	NA	NA	NA
AL139327.4	NA	NA	NA
AL139339.1	NA	NA	NA
AL139339.2	NA	NA	NA
AL139344.1	NA	NA	NA
AL139348.1	NA	NA	NA
AL139349.1	NA	NA	NA
AL139350.1	NA	NA	NA
AL139351.1	NA	NA	NA
AL139352.1	NA	NA	NA
AL139353.1	NA	NA	NA
AL139353.2	NA	NA	NA
AL139353.3	NA	NA	NA
AL139354.1	NA	NA	NA
AL139383.1	NA	NA	NA
AL139384.1	NA	NA	NA
AL139384.2	NA	NA	NA
AL139385.1	NA	NA	NA
AL139390.1	NA	NA	NA
AL139393.1	NA	NA	NA
AL139393.2	NA	NA	NA
AL139395.1	NA	NA	NA
AL139396.1	NA	NA	NA
AL139397.1	NA	NA	NA
AL139397.2	NA	NA	NA
AL139398.1	NA	NA	NA
AL139400.1	NA	NA	NA
