gene_id	coeff_KF_JAX	stderr_coef	proberr_coef
AC135731.2	0.978315481619429	7.57287431572963e-07	0.000121572400958136
AC135776.1	0.999067056401893	3.29229065890389e-08	5.28533372359855e-06
AC135776.2	0.998292044006784	6.02491680687331e-08	9.67220068954816e-06
AC135776.3	0.99990349011059	3.40718939171183e-09	5.46978832078491e-07
AC135776.4	0.996956422479651	1.07292255270727e-07	1.7224341159845e-05
AC135782.1	0.999979794552804	7.13361215432005e-10	1.14520632582462e-07
AC135782.2	0.996454662099861	1.24948919281392e-07	2.0058883167533e-05
AC135782.3	0.999828182440785	6.06562627377183e-09	9.73755431125425e-07
AC135803.1	0.999763490722794	8.34914944525192e-09	1.34034463230065e-06
AC135895.1	0.999188390500761	2.86428521483204e-08	4.59822804496753e-06
AC135977.1	0.855635397413189	4.7289942574067e-06	0.000759176980919932
AC135983.1	0.973734824090094	9.15133673814336e-07	0.000146912510738704
AC135983.2	0.997129423839378	1.01202374554268e-07	1.62466920013072e-05
AC135983.3	0.933032422121371	2.28517333834077e-06	0.000366854113464632
AC135983.4	0.820596943519565	5.76579325459589e-06	0.000925621237280385
AC135983.5	0.999876702071545	4.35285719762163e-09	6.98793190643071e-07
AC135999.1	0.999676020181371	1.14364968637185e-08	1.8359770997183e-06
AC136188.1	NA	NA	NA
AC136285.1	0.998022191872387	6.97589417143798e-08	1.11988680637423e-05
AC136285.2	0.999869892258806	4.5932522659737e-09	7.37385413912051e-07
AC136352.3	0.99765347551056	8.27486019224004e-08	1.32841848315636e-05
AC136352.4	0.219892970230593	1.67993059180054e-05	0.00269690459623767
AC136352.5	0.990098387202098	3.47853122083832e-07	5.5843181161314e-05
AC136424.1	0.999173359146331	2.91731106523869e-08	4.68335397837162e-06
AC136424.2	0.999763533974592	8.34762276930209e-09	1.3400995448306e-06
AC136428.1	0.999961258948238	1.36775530743264e-09	2.19574879649642e-07
AC136428.2	NA	NA	NA
AC136428.3	0.99947230110644	1.86258883102296e-08	2.99013804725285e-06
AC136428.4	0.584188121251628	1.16283759177463e-05	0.00186678072370463
AC136443.1	0.893157521669245	3.57064047249067e-06	0.000573218723962358
AC136443.2	NA	NA	NA
AC136443.3	0.997887334559633	7.45104421245394e-08	1.19616581074339e-05
AC136443.4	0.962399119427652	1.30256910967518e-06	0.000209110104664211
AC136443.5	0.999988842000083	3.93939332952245e-10	6.32417078933613e-08
AC136469.1	0.961018381087703	1.34945048742358e-06	0.000216636284837649
AC136469.2	0.973434091305844	9.25470800091185e-07	0.000148571998547546
AC136475.1	0.999509739553262	1.73047687150514e-08	2.7780499094568e-06
AC136475.10	0.999969529304891	1.07577428602323e-09	1.72701219362926e-07
AC136475.2	0.998841708836452	4.08706518972691e-08	6.5612382732335e-06
AC136475.3	0.99913436531837	3.05486520240328e-08	4.90417880682663e-06
AC136475.4	0.392527964857783	1.49329507979912e-05	0.00239728616402714
AC136475.5	0.998087100033986	6.74717685663815e-08	1.08316929074986e-05
AC136475.6	0.999880849483688	4.2064474611378e-09	6.75289059390006e-07
AC136475.7	0.997359432990783	9.31041064875063e-08	1.49466230295644e-05
AC136475.8	0.72777101428382	8.30301777235384e-06	0.00133293880724584
AC136475.9	0.999959740372933	1.42136762634309e-09	2.2818162268952e-07
AC136489.1	0.998819640151402	4.1648892243743e-08	6.68617438533403e-06
AC136601.1	0.998684238938139	4.64233670482692e-08	7.45265266174586e-06
AC136601.2	0.999805999862031	6.848655555074e-09	1.0994603428664e-06
AC136603.1	0.997762265468924	7.89164949569432e-08	1.26689911480353e-05
AC136604.1	0.99932219840302	2.39221822298397e-08	3.8403874256818e-06
AC136604.2	0.988187969836978	4.14569557080064e-07	6.65536153342571e-05
AC136604.3	0.943146298655403	1.95020229015345e-06	0.000313078977523171
AC136612.1	0.99726060185129	9.65840275950081e-08	1.55052779689514e-05
AC136616.1	0.998988039048937	3.5709960407425e-08	5.73275805704741e-06
AC136616.2	0.999776004061948	7.907458373193e-09	1.26943701932147e-06
AC136616.3	1	0	0
AC136618.1	0.999934862897801	2.29963920272886e-09	3.6917641513276e-07
AC136618.2	0.999971855681248	9.93642236295744e-10	1.59516013766362e-07
AC136619.1	NA	NA	NA
AC136619.2	0.929444251532262	2.40314544721143e-06	0.000385792962735787
AC136621.1	0.999922537436324	2.73476781004168e-09	4.39030511887955e-07
AC136624.1	0.999900082858719	3.52747315223473e-09	5.66288786203399e-07
AC136624.2	0.985844059616927	4.96248589853429e-07	7.96660950984741e-05
AC136624.3	0.999990346680458	3.40816019931895e-10	5.47134682296976e-08
AC136624.4	0.999923304751785	2.70767925202328e-09	4.34681805043644e-07
AC136628.1	0.995024247359441	1.75235615851902e-07	2.81317418780386e-05
AC136628.2	0.999053683444308	3.33946052174867e-08	5.36105864969424e-06
AC136628.3	0.999810140060367	6.70251081183022e-09	1.07599875274513e-06
AC136628.4	0.998452132881371	5.46063116904409e-08	8.76631532875987e-06
AC136632.1	0.841416633070018	5.15495780244871e-06	0.000827559749116459
AC136632.2	0.988853470982408	3.91343258827212e-07	6.28249428035327e-05
AC136698.1	0.959948824042309	1.38571979981266e-06	0.000222458839398053
AC136759.1	0.9994556426107	1.92137136992215e-08	3.0845055765481e-06
AC136777.1	NA	NA	NA
AC136777.2	0.935765803451682	2.19500001924918e-06	0.000352377989278128
AC136896.1	0.999796450163425	7.18574778656578e-09	1.15357600650771e-06
AC136932.1	NA	NA	NA
AC136944.1	0.934719264836184	2.22955613515223e-06	0.000357925512983091
AC136944.2	0.999462672121533	1.89656657902246e-08	3.04468479174152e-06
AC136944.3	0.98338577368114	5.81704916705707e-07	9.33849690680518e-05
AC136944.4	0.973233822966483	9.32352878019438e-07	0.000149676824406838
AC136944.5	0.999927025272375	2.57633332050677e-09	4.13595966846941e-07
AC136944.6	NA	NA	NA
AC137055.1	0.972979586852201	9.41087480033197e-07	0.000151079048310146
AC137056.1	0.8245516234047	5.65094302253697e-06	0.000907183563710389
AC137056.2	0.99880931428358	4.20130225315208e-08	6.7446306484398e-06
AC137499.1	NA	NA	NA
AC137527.1	0.994412034410933	1.96736086335071e-07	3.15833557691329e-05
AC137527.2	NA	NA	NA
AC137549.1	0.99998886493544	3.93129592038137e-10	6.31117147850937e-08
AC137579.1	0.99921185898704	2.78149424456936e-08	4.46531817993014e-06
AC137579.2	1	0	0
AC137590.1	0.975015151355944	8.71089087458423e-07	0.000139841739603134
AC137590.2	0.999956182264128	1.54698403739877e-09	2.48347662762392e-07
AC137627.1	0.999846273202735	5.42702235915795e-09	8.71236086522525e-07
AC137630.1	0.998276581691003	6.07941400813184e-08	9.75968868058398e-06
AC137630.2	0.99854780561876	5.12335809553456e-08	8.22486837459721e-06
AC137630.3	0.994459912130578	1.95055132842162e-07	3.13135010963735e-05
AC137630.4	0.999099793097161	3.17681724546332e-08	5.09995655327311e-06
AC137675.1	NA	NA	NA
AC137695.1	0.994602228448062	1.9005802792947e-07	3.05112825242077e-05
AC137695.2	0.9820260136381	6.28882017689268e-07	0.000100958623664303
AC137723.1	0.998523030035044	5.21070203649638e-08	8.36508742708854e-06
AC137723.2	0.994708125455291	1.86339237982284e-07	2.99142803772166e-05
AC137735.1	0.949332808985985	1.74352523977508e-06	0.000279899732510146
AC137761.1	0.989763502928432	3.59557411927001e-07	5.77221488536583e-05
AC137761.2	0.999998514256372	5.24552508339442e-11	8.4209911862633e-09
AC137767.1	0.996838964610409	1.1142632810421e-07	1.7888011437666e-05
AC137768.1	0.999719857254519	9.88926371634204e-09	1.58758944567014e-06
AC137770.1	0.912462284680132	2.95531314497094e-06	0.0004744361250932
AC137794.1	0.988406270647963	4.06952481001711e-07	6.53307953209861e-05
AC137800.1	0.845849995804058	5.02290962784698e-06	0.00080636117515475
AC137800.2	NA	NA	NA
AC137803.1	NA	NA	NA
AC137810.1	0.929689011007306	2.39511267497984e-06	0.000384503408247189
AC137834.1	0.859755222975748	4.60423945357155e-06	0.00073914926039934
AC137834.2	0.998485425440793	5.34326928103167e-08	8.57790646428138e-06
AC137894.1	0.999353323395342	2.28240188300713e-08	3.6640919325995e-06
AC137932.1	0.984260312691534	5.51328146807711e-07	8.85083836450223e-05
AC137932.2	0.999406860159569	2.09350350584669e-08	3.36084077206207e-06
AC137932.3	0.99891474809494	3.82948389779303e-08	6.14772584985606e-06
AC137936.1	0.993549821629779	2.26993926342208e-07	3.64408485837624e-05
AC137936.2	0.99970711854357	1.03388845733797e-08	1.6597700799075e-06
AC138024.1	0.961456809512278	1.33457144899151e-06	0.000214247653585208
AC138028.1	0.997730875201317	8.00222544487753e-08	1.28465060924271e-05
AC138028.2	0.999041081938717	3.38390869707151e-08	5.43241426932973e-06
AC138028.3	NA	NA	NA
AC138028.4	0.992635722486671	2.59043963482659e-07	4.15860547545141e-05
AC138028.5	0.996953979948133	1.07378228102991e-07	1.72381429518724e-05
AC138028.6	0.999402400759901	2.10923837619506e-08	3.3861010086283e-06
AC138035.1	0.981749171362889	6.38479108323008e-07	0.000102499308616823
AC138035.2	0.979370548422641	7.20825605181757e-07	0.000115718940841295
AC138035.3	0.996687512760925	1.16756141548526e-07	1.87436419289031e-05
AC138057.1	0.99942306879115	2.03631119912464e-08	3.26902614851693e-06
AC138058.1	0.996619525428879	1.19148452441688e-07	1.91276955484329e-05
AC138089.1	0.991384629064945	3.02861835435692e-07	4.86204299152661e-05
AC138123.1	NA	NA	NA
AC138123.2	0.990617251299733	3.29710871122749e-07	5.29306846425977e-05
AC138123.3	0.923109424900696	2.61031262638587e-06	0.000419050891392609
AC138150.1	0.999143505540452	3.02262275161898e-08	4.85241785066657e-06
AC138150.2	0.997698457494898	8.11641701790046e-08	1.30298254388574e-05
AC138207.1	0.998436232996923	5.5166795631179e-08	8.85629355305507e-06
AC138207.2	0.899979788928881	3.35468824176542e-06	0.000538550472401651
AC138207.3	0.996728873381654	1.15300680824365e-07	1.85099871138893e-05
AC138207.4	0.999585867767945	1.4618220565684e-08	2.346760421224e-06
AC138207.5	0.145384092272374	1.7279753313694e-05	0.00277403402027503
AC138207.6	0.99100879010704	3.16014297602387e-07	5.07318823670714e-05
AC138207.7	0.86264870583233	4.51626200970565e-06	0.00072502565470484
AC138207.8	0.992563328855977	2.61580959792789e-07	4.19933356887874e-05
AC138230.1	0.995315838208315	1.64990506490604e-07	2.64870261582165e-05
AC138304.1	0.996830232036011	1.11733662248155e-07	1.79373498370875e-05
AC138305.1	0.999599184241478	1.41482640829572e-08	2.27131517339747e-06
AC138305.2	0.999627096908514	1.31631677421368e-08	2.11317108921552e-06
AC138305.3	0.999917617407952	2.90845920782102e-09	4.66914350142009e-07
AC138331.1	0.99766975938978	8.21750317599543e-08	1.31921057888391e-05
AC138356.1	0.999793404196732	7.2932658648183e-09	1.1708366005366e-06
AC138356.2	0.983235841996462	5.86910023540252e-07	9.42205795756829e-05
AC138356.3	0.999788213248013	7.47649785245346e-09	1.20025205329655e-06
AC138360.1	NA	NA	NA
AC138392.1	0.872239773565403	4.22252819888741e-06	0.000677870607446782
AC138393.1	0.999594336127241	1.43193613603477e-08	2.29878256020801e-06
AC138393.2	0.975620211062933	8.50254267856194e-07	0.000136496987086495
AC138393.3	0.996432446320113	1.25730474518361e-07	2.01843514411083e-05
AC138409.1	0.999904174375233	3.3830332400628e-09	5.43100883981847e-07
AC138409.2	0.992538635035065	2.62446299299699e-07	4.21322544098872e-05
AC138430.1	0.999623222871184	1.32998922579214e-08	2.13512038740901e-06
AC138430.2	0.952889088670038	1.62410649437905e-06	0.000260728645031447
AC138466.1	0.972732017746441	9.49590835527064e-07	0.000152444148667672
AC138466.2	0.999470353912745	1.86945990949868e-08	3.00116864769118e-06
AC138466.3	0.999965937251841	1.20259031293198e-09	1.93059841767691e-07
AC138466.4	0.999259981717496	2.61172316401054e-08	4.19277334402916e-06
AC138466.5	0.999298748212029	2.47495378808205e-08	3.97320834511406e-06
AC138470.1	0.999074087679827	3.26748927891868e-08	5.24551841456041e-06
AC138473.1	0.999751289240047	8.77982740545346e-09	1.4094842369983e-06
AC138474.1	0.99817722478147	6.42957902761277e-08	1.03218319352452e-05
AC138512.1	0.907200305113184	3.12433989553993e-06	0.000501571116426864
AC138517.1	0.99949222267003	1.79229067597009e-08	2.87728373148857e-06
AC138517.2	0.999483332641266	1.82366151021914e-08	2.9276454235055e-06
AC138623.1	0.818706645242059	5.82049549916136e-06	0.00093440295335325
AC138625.1	0.990698370666808	3.26873647050757e-07	5.24752061438039e-05
AC138625.2	0.999647048612606	1.24590135592878e-08	2.00012852296579e-06
AC138627.1	0.997679990366272	8.18146593481676e-08	1.31342528026236e-05
AC138627.2	0.999978607470153	7.5527118440745e-10	1.21248719356387e-07
AC138645.1	0.656259785260895	1.00501887842346e-05	0.00161342381986201
AC138646.1	0.999800295365583	7.05001742149768e-09	1.13178630595771e-06
AC138647.1	NA	NA	NA
AC138649.1	0.998139526569338	6.56243027103752e-08	1.05351068947923e-05
AC138649.2	0.998115352646543	6.64761829414525e-08	1.06718649085965e-05
AC138649.3	0.999959652177529	1.42448130551354e-09	2.28681482368662e-07
AC138649.4	0.996553841673215	1.21459551023105e-07	1.94987116140372e-05
AC138649.5	NA	NA	NA
AC138696.1	0.92526357742307	2.54002457799504e-06	0.000407767082306029
AC138696.2	0.974339488435727	8.94339805020594e-07	0.000143574332328411
AC138701.1	0.77084566105834	7.16348267948613e-06	0.00115000164040521
AC138701.2	1	3.91972540822326e-21	6.29259656382401e-19
AC138749.1	0.993728103759789	2.20739581238055e-07	3.54367968604248e-05
AC138749.2	0.701201077151634	8.97325676813636e-06	0.00144053674237043
AC138749.3	0.999511766724974	1.72332329176884e-08	2.76656579090778e-06
AC138749.4	1	0	0
AC138749.5	NA	NA	NA
AC138761.1	0.999405963105144	2.09666874361056e-08	3.36592213930142e-06
AC138761.2	0.999945006199047	1.94154387775654e-09	3.11688984847084e-07
AC138761.3	0.999914608710329	3.0146746164003e-09	4.83965817922098e-07
AC138761.4	0.999801982400639	6.99046723189749e-09	1.12222631694248e-06
AC138761.5	0.999918625823916	2.87285924324244e-09	4.61199250448815e-07
AC138761.6	0.99942652877868	2.02410248093188e-08	3.24942667912878e-06
AC138781.1	0.865825343275698	4.4193347504152e-06	0.000709465275463162
AC138811.1	0.96254269668189	1.29769024615794e-06	0.000208326868171687
AC138811.2	0.757102308632892	7.53417762785527e-06	0.00120951177224865
AC138819.1	0.99843586906156	5.51796245460952e-08	8.85835306430934e-06
AC138832.1	0.999997820652529	7.69434082697303e-11	1.23522383856598e-08
AC138853.1	0.999937870679392	2.19345398185601e-09	3.52129793586476e-07
AC138866.1	0.993553811958249	2.26853953241654e-07	3.64183777685944e-05
AC138866.2	0.95509926623691	1.54966444770718e-06	0.000248777966902088
AC138869.1	NA	NA	NA
AC138869.2	0.999996560002769	1.2145146568957e-10	1.94974136215321e-08
AC138869.3	0.997112572197654	1.01795621476086e-07	1.63419298854177e-05
AC138894.1	0.895533979671507	3.49560251471743e-06	0.000561172380250382
AC138894.2	0.992941277923002	2.48333896989033e-07	3.98666963659207e-05
AC138894.3	0.997234921423422	9.74881989412206e-08	1.56504306241437e-05
AC138894.4	NA	NA	NA
AC138904.1	0.999780873483802	7.73557788388386e-09	1.24184389827921e-06
AC138904.2	NA	NA	NA
AC138904.3	0.999958932011186	1.44990628172963e-09	2.32763123333537e-07
AC138907.1	0.998984132708511	3.58477368419748e-08	5.75487622677444e-06
AC138907.10	0.999559786079363	1.55386607290165e-08	2.49452481810855e-06
AC138907.2	0.999054320014258	3.33721519003151e-08	5.3574540689707e-06
AC138907.3	0.999996560002769	1.2145146568957e-10	1.94974136215321e-08
AC138907.4	NA	NA	NA
AC138907.5	0.999007929510131	3.5008416464512e-08	5.62013453001963e-06
AC138907.6	NA	NA	NA
AC138907.7	0.999884463228957	4.07887645356045e-09	6.54809234904325e-07
AC138907.8	0.999800825403572	7.03130776614245e-09	1.12878272022816e-06
AC138907.9	0.999744678391656	9.01316953050106e-09	1.44694420424982e-06
AC138915.1	0.999893824188481	3.74841741516906e-09	6.01758441981336e-07
AC138915.2	NA	NA	NA
AC138915.3	0.946044925592296	1.85353408348163e-06	0.000297560185725716
AC138915.4	0.999558149908268	1.55964014962711e-08	2.50379432848949e-06
AC138932.1	0.977787224278077	7.75528598336649e-07	0.000124500777090212
AC138932.2	0.982323523133427	6.1856545506869e-07	9.9302437076321e-05
AC138932.3	0.963608996547028	1.26143379772684e-06	0.000202506378748235
AC138932.4	NA	NA	NA
AC138932.5	0.951566885697039	1.66855779630065e-06	0.000267864708928742
AC138938.1	0.998298578197661	6.00188668360461e-08	9.63522889702386e-06
AC138951.1	0.999798022082164	7.1302612729822e-09	1.14466838649988e-06
AC138951.2	0.998439075780503	5.50665858384407e-08	8.84020620683119e-06
AC138956.1	0.998998299542026	3.53480707551907e-08	5.67466149810593e-06
AC138956.2	0.999753770975638	8.69222955783409e-09	1.39542157042039e-06
AC138965.1	0.985072406376016	5.23096211632629e-07	8.39761228417496e-05
AC138965.2	0.994218868532185	2.03517184270954e-07	3.26719706369186e-05
AC138965.3	0.999592586099368	1.43811222845972e-08	2.30869745319759e-06
AC138969.1	0.751481229349197	7.68387166247386e-06	0.00123354315378088
AC138969.2	0.998927491255798	3.78454175504321e-08	6.07557723137246e-06
AC138969.3	0.848747828249328	4.93622235634177e-06	0.000792444689432138
AC138969.4	NA	NA	NA
AC139085.1	0.999970833021553	1.02974696692001e-09	1.65312146918633e-07
AC139099.1	0.993425302143461	2.31361549589975e-07	3.71420122668947e-05
AC139099.2	0.999117534829882	3.11423456337157e-08	4.99948840071854e-06
AC139099.3	0.99321826173959	2.38622449989174e-07	3.83076530234237e-05
AC139099.4	0.998591109714117	4.97068846195424e-08	7.9797776318497e-06
AC139100.1	0.999169837325346	2.92973481719042e-08	4.70329865579143e-06
AC139100.2	0.999396365678088	2.13053288629772e-08	3.42028650560704e-06
AC139103.1	0.995801909955719	1.47905594699571e-07	2.37442713467713e-05
AC139143.1	0.997402633292878	9.15828820158327e-08	1.47024107216518e-05
AC139149.1	0.987969493142653	4.2219108564203e-07	6.77771501344118e-05
AC139256.1	0.987503864680375	4.38428845525409e-07	7.03839060013404e-05
AC139272.1	0.440229343059333	1.42317138382564e-05	0.00228471191905588
AC139365.1	0.999998046923464	6.89547602238411e-11	1.10697674468103e-08
AC139365.2	0.999970155283639	1.05367430472572e-09	1.69153362003287e-07
AC139426.1	0.998761321773798	4.37053758059487e-08	7.01631540413978e-06
AC139426.2	NA	NA	NA
AC139426.3	0.991473308690241	2.9975776999763e-07	4.81221135926875e-05
AC139451.1	0.999932513550472	2.38257916668433e-09	3.82491320587489e-07
AC139453.1	0.9950519220878	1.7426338704588e-07	2.79756635050182e-05
AC139453.2	1	7.83945081644652e-21	1.2585193127648e-18
AC139453.3	0.999928208953895	2.53454558423474e-09	4.06887502903938e-07
AC139491.1	0.999882929696273	4.13301267471991e-09	6.63500083465597e-07
AC139491.2	0.999865806044499	4.73750005267148e-09	7.60542472950151e-07
AC139491.3	0.999617051599621	1.3517690850178e-08	2.17008504769783e-06
AC139491.4	0.999976994957696	8.12200878686174e-10	1.30388022784283e-07
AC139491.5	0.998919198297375	3.8137891415915e-08	6.12253001120456e-06
AC139491.6	0.996301698197982	1.30329864563929e-07	2.09227221937051e-05
AC139493.1	0.997795504312674	7.77455792510908e-08	1.24810162421473e-05
AC139493.2	0.997929420529579	7.30276733776892e-08	1.17236193534487e-05
AC139495.1	0.372867896396301	1.51985865668161e-05	0.00243993044524718
AC139495.2	0.96828461262152	1.10197904533951e-06	0.000176908044108443
AC139495.3	0.997120151105198	1.01528814078997e-07	1.62990975149e-05
AC139497.1	0.958394709289219	1.43834877147355e-06	0.00023090771914703
AC139530.1	0.999528423834114	1.66454234516971e-08	2.67220081783798e-06
AC139530.2	0.395356654488751	1.48936081724238e-05	0.00239097023000946
AC139530.3	0.999551303220699	1.58380212858726e-08	2.54258316442704e-06
AC139697.1	0.999564921350159	1.53574355008248e-08	2.46543152382307e-06
AC139700.1	0.760716193406889	7.43734771021982e-06	0.00119396701991192
AC139712.1	0.980078212599551	6.96347570746894e-07	0.000111789318754736
AC139712.2	0.999853626764386	5.16743832270635e-09	8.29563330253117e-07
AC139712.3	0.998685089649881	4.63933715402049e-08	7.44783728282723e-06
AC139713.1	0.99812220841393	6.62345902926883e-08	1.06330804297586e-05
AC139713.2	0.99895505886335	3.68731530031272e-08	5.91949312056552e-06
AC139718.1	0.96226857482124	1.30700448226767e-06	0.000209822144601402
AC139718.2	0.999997793064451	7.79174238624477e-11	1.25086036034627e-08
AC139720.1	0.999151523424827	2.99433914321337e-08	4.80701228815132e-06
AC139720.2	0.999991685157901	2.93560497465705e-10	4.71272241099279e-08
AC139722.1	0.912077262250156	2.96771408851611e-06	0.00047642693124959
AC139749.1	0.99998324805316	5.91435056016269e-10	9.49470132118258e-08
AC139768.1	0.998808258891565	4.20502395494911e-08	6.75060534449643e-06
AC139769.1	0.999456763318905	1.91741677746341e-08	3.07815700558315e-06
AC139769.2	0.995578255094017	1.55767864425089e-07	2.50064539311649e-05
AC139769.3	0.999919200011838	2.85258875310227e-09	4.5794509350365e-07
AC139783.1	0.990801948658059	3.23250574343192e-07	5.18935701235287e-05
AC139783.2	0.998499620129375	5.29322941938733e-08	8.49757413774216e-06
AC139792.1	0.994893433403495	1.79830817868319e-07	2.88694402983902e-05
AC139792.2	0.998490018692283	5.32707698750894e-08	8.55191189579251e-06
AC139792.3	0.996516857218891	1.22760790823771e-07	1.97076083158623e-05
AC139795.1	0.999173763787178	2.91588363113237e-08	4.6810624232199e-06
AC139795.2	0.999307468271287	2.44418842188771e-08	3.92381865133777e-06
AC139795.3	0.997352645282064	9.3343118007161e-08	1.49849931425356e-05
AC139887.1	0.921880464032378	2.65033911233313e-06	0.000425476610077016
AC139887.2	0.998876831366574	3.96320392436128e-08	6.36239552491355e-06
AC139887.3	0.999568230544706	1.52406525512738e-08	2.44668357822677e-06
AC139887.4	0.999383318285957	2.17656957306626e-08	3.49419226858774e-06
AC140059.1	0.999200955072282	2.81996077997282e-08	4.52707107414926e-06
AC140063.1	0.999968639642999	1.10718349334412e-09	1.77743548849712e-07
AC140076.1	0.999332099553995	2.35728498976858e-08	3.78430677706463e-06
AC140113.1	NA	NA	NA
AC140113.2	NA	NA	NA
AC140113.3	0.998969099525287	3.63779514481957e-08	5.83999511296467e-06
AC140113.4	NA	NA	NA
AC140118.1	0.999837446752567	5.73859750224278e-09	9.21255321814755e-07
AC140125.1	0.999903488665644	3.4072404016895e-09	5.4698702105034e-07
AC140125.2	0.994924686482489	1.78733021955257e-07	2.86932038003992e-05
AC140125.3	0.977390079773677	7.89235841689111e-07	0.000126701292265031
AC140134.1	0.998819604236598	4.16501587460295e-08	6.68637770539108e-06
AC140172.1	NA	NA	NA
AC140479.1	0.999964466181889	1.25452573029773e-09	2.01397380621073e-07
AC140479.2	0.996982663662932	1.06368598283507e-07	1.70760603447722e-05
AC140479.3	0.991687228363242	2.92268766791961e-07	4.6919853971654e-05
AC140479.4	0.991580151957647	2.96017551257776e-07	4.75216713387231e-05
AC140479.5	0.957679041214199	1.46255567750058e-06	0.000234793815182404
AC140479.6	0.968246381887432	1.10328597588435e-06	0.000177117854383376
AC140479.7	1	0	0
AC140481.1	0.994986961009817	1.76545463572379e-07	2.83420204666283e-05
AC140481.2	0.397072486098933	1.48696060016808e-05	0.0023871170014944
AC140481.3	0.997579372247328	8.53586369620772e-08	1.37031911601108e-05
AC140504.1	0.996700310529111	1.16305800578553e-07	1.86713456901345e-05
AC140658.1	0.999759378339987	8.49430555788538e-09	1.3636475109579e-06
AC140658.2	0.9999443341191	1.9652708499649e-09	3.15498033906365e-07
AC140658.3	0.999921933516214	2.75608800303227e-09	4.4245318463108e-07
AC140658.4	0.977409164423941	7.88577271926527e-07	0.000126595567669722
AC140658.5	0.999962142852966	1.33654958524215e-09	2.14565216987672e-07
AC140658.6	NA	NA	NA
AC140725.1	0.9465347473252	1.83716939884937e-06	0.000294933053782519
AC140725.2	NA	NA	NA
AC140725.3	0.998071253697873	6.80301606756669e-08	1.09213353161425e-05
AC140847.1	0.860130720839944	4.59283898932634e-06	0.000737319067856135
AC140847.2	0.97571130001247	8.47116562420144e-07	0.000135993270310729
AC140847.3	0.999468675218864	1.87538351971586e-08	3.0106782141572e-06
AC140878.1	0.999999992826907	2.53251400769466e-13	4.06561360375473e-11
AC140912.1	0.998533644191485	5.17328311268478e-08	8.30501633361221e-06
AC141002.1	0.998811747558783	4.19272161165398e-08	6.73085557248854e-06
AC141257.1	0.999718017207637	9.95420968845829e-09	1.59801565563157e-06
AC141257.2	0.999904798418265	3.36100303858523e-09	5.39564228841992e-07
AC141257.3	0.952212748401231	1.64685217098879e-06	0.000264380160165034
AC141257.4	NA	NA	NA
AC141272.1	0.510236760128166	1.30570973134782e-05	0.00209614289602882
AC141273.1	0.934630438042224	2.23248736557337e-06	0.000358396082947944
AC141273.2	NA	NA	NA
AC141273.3	NA	NA	NA
AC141424.1	0.998225108203425	6.26082712939541e-08	1.00509232607157e-05
AC141557.1	0.968131723416682	1.10720530494007e-06	0.000177747050410649
AC141557.2	0.999706369496314	1.0365322491519e-08	1.66401433519358e-06
AC141586.1	0.999058905623494	3.32104062700488e-08	5.3314879644295e-06
AC141586.2	0.901902206237796	3.29353923145381e-06	0.000528733814036735
AC141586.3	0.998383851566061	5.70132208042307e-08	9.15271249798748e-06
AC141586.4	0.976736573047577	8.11779177928159e-07	0.000130320324349712
AC141586.5	0.997205461740012	9.852540382518e-08	1.58169400402138e-05
AC141846.1	NA	NA	NA
AC141928.1	0.999953737793489	1.63328401410401e-09	2.62201973468295e-07
AC141930.1	0.998221788421381	6.27252704564895e-08	1.00697059164241e-05
AC141930.2	0.996477757167272	1.24136412068962e-07	1.99284459669503e-05
AC141930.3	0.99910074866339	3.17344658285118e-08	5.09454540382717e-06
AC142086.1	0.952825179717361	1.62625647677902e-06	0.000261073796042127
AC142086.2	0.9999834319269	5.84943364266218e-10	9.39048586488027e-08
AC142086.3	0.99994440346988	1.96282250503032e-09	3.15104984768533e-07
AC142086.4	0.998952466856494	3.69645699994031e-08	5.93416890054323e-06
AC142086.5	0.941277232295347	2.01237770022615e-06	0.000323060410685733
AC142086.6	0.958496675519495	1.43489837272412e-06	0.000230353803628639
AC142381.1	0.962436094848832	1.30131272652396e-06	0.000208908409099424
AC142381.2	0.995996248245614	1.41072473532375e-07	2.26473048427737e-05
AC142381.3	0.970957396326975	1.01048112056809e-06	0.000162219272139729
AC142381.4	0.991308962784516	3.05510173405722e-07	4.90455852686255e-05
AC142384.1	0.899942525878166	3.355872230547e-06	0.000538740546015555
AC142391.1	0.855105712622835	4.74499047168114e-06	0.00076174495985964
AC142472.1	0.998813094884105	4.18797042796798e-08	6.72322818051005e-06
AC143336.1	0.999325405855452	2.38090172969377e-08	3.82222030442299e-06
AC144450.1	0.998319490193707	5.92818016413013e-08	9.51690290658497e-06
AC144521.1	0.99955631129767	1.56612862765721e-08	2.51421071492079e-06
AC144522.1	0.998251156626494	6.16902325565998e-08	9.90354438075609e-06
AC144530.1	0.672809548575809	9.66190000256348e-06	0.00155108923264349
AC144548.1	0.210251783731012	1.68725142535999e-05	0.00270865721850144
AC144548.2	0.990580792068116	3.30985990426904e-07	5.31353880469474e-05
AC144568.1	0.999964501336371	1.2532846191124e-09	2.01198136766803e-07
AC144568.2	0.995488634021079	1.5891787061936e-07	2.55121454296692e-05
AC144652.1	0.999588643905164	1.4520247419757e-08	2.33103213882662e-06
AC144831.1	0.99996180031141	1.34864281110621e-09	2.16506623172862e-07
AC144833.1	0.999562363497371	1.54477030000816e-08	2.47992276737949e-06
